,item,codigo_seg,empresa,ubicacion,equipo,codigo,fecha_inic,fecha_fin,descripcion,mw_indispo,indispo,tipo_mantto,programacion
9301,9302,C062202023053012249922A,RED DE ENERGIA DEL PERU S.A.,GUADALUPE,T13-261,6220,2023-08-03 08:00:00,2023-08-03 16:00:00,MP 6A PROTECCION Y CONTROL SPAT. R0095594,0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
9304,9305,C060322023053012242428A,RED DE ENERGIA DEL PERU S.A.,GUADALUPE,T17-261,6032,2023-08-02 08:00:00,2023-08-02 16:00:00,MP 6A PROTECCION Y CONTROL SPAT. R0095595,0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
9307,9308,C134062023053012248165A,RED DE ENERGIA DEL PERU S.A.,GUADALUPE,T92-261,13406,2023-08-20 08:00:00,2023-08-20 16:00:00,MP 6A PROTECCION Y CONTROL SPAT. R0095596,0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
9311,9312,C007592023053012245234A,RED DE ENERGIA DEL PERU S.A.,GUADALUPE - TRUJILLO NORTE,L-2234,759,2023-08-10 08:00:00,2023-08-10 16:00:00,MP 3A SILICONADO LT VYT-1/3. R0095778,0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
9319,9320,C011282023053012247570A,RED DE ENERGIA DEL PERU S.A.,HUACHO,CL2212,1128,2023-08-13 07:00:00,2023-08-13 17:00:00,PE-TPCH: Pruebas end to end L-2212 HUACHO - PUERTO CHANCAY a través de la onda portadora. Energización de las celdas de las líneas L-2212 con protecciones definitivas,0.0,F/S,NO,OTROS
9323,9324,C017272023053012248081A,RED DE ENERGIA DEL PERU S.A.,HUACHO,SSEE,1727,2023-08-02 00:00:00,2023-08-02 16:00:00,"MP 1A TERMOGRAFIA C/B CELDA, (R0096275)",0.0,E/S,NO,MANTENIMIENTO PREVENTIVO
9378,9379,C141942023053012248081A,RED DE ENERGIA DEL PERU S.A.,HUACHO - LOMERA,L-2214,14194,2024-05-21 00:00:00,2024-05-21 18:00:00,"POA Cambio conduc T1N-T138 y T224-T245a, (R0097994)",0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
9381,9382,C008422023053012243681A,RED DE ENERGIA DEL PERU S.A.,HUANCAVELICA,BARRA10,842,2023-07-09 08:00:00,2023-07-09 16:00:00,"MP 6A PROTECCION Y CONTROL, (R0096160)",8.0,F/S,SI,MANTENIMIENTO PREVENTIVO
9382,9383,C004102023053012243681A,RED DE ENERGIA DEL PERU S.A.,HUANCAVELICA,BARRA60,410,2023-07-02 08:00:00,2023-07-02 16:00:00,"POA RETIRO DE BY PASS POR CAMBIO DE INTERRUPTOR DE BARRA 60 KV, REALIZADO EN JUNIO 2023 (R0093442)",10.0,F/S,SI,MANTENIMIENTO PREVENTIVO
9389,9390,C008462023053012245234A,RED DE ENERGIA DEL PERU S.A.,HUANCAVELICA,CL6643,846,2024-06-30 00:00:00,2024-06-30 17:00:00,"POA Desmontaje y Montaje IN6104, EL 07 DE JULIO SE RETIRA EL BY PASS(R0067228)",0.0,E/S,NO,MANTENIMIENTO PREVENTIVO
9390,9391,C092952023053012249451A,RED DE ENERGIA DEL PERU S.A.,HUANCAVELICA,IN-1248,9295,2023-07-09 08:00:00,2023-07-09 16:00:00,"MP 6A PROTECCION Y CONTROL, (R0096159)",8.0,F/S,SI,MANTENIMIENTO PREVENTIVO
9394,9395,C017282023053012248081A,RED DE ENERGIA DEL PERU S.A.,HUANCAVELICA,SSEE,1728,2023-08-02 00:00:00,2023-08-02 16:00:00,"MP 1A TERMOGRAFIA C/B CELDA, (R0096279)",0.0,E/S,NO,MANTENIMIENTO PREVENTIVO
9401,9402,C173592023053012245938A,RED DE ENERGIA DEL PERU S.A.,HUANCAVELICA - INDEPENDENCIA,L-2132,17359,2024-05-05 08:00:00,2024-05-05 16:00:00,"MP 4A LIMPIEZA ENGOMADOS, (OML10034)",0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
9410,9411,C007282023053012241984A,RED DE ENERGIA DEL PERU S.A.,HUANCAVELICA - INDEPENDENCIA,L-2231,728,2024-05-12 08:00:00,2024-05-12 16:00:00,"MP 30M SILICONADO AISLADORES VyT, (OML10046)",0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
9411,9412,C008552023053012244181A,RED DE ENERGIA DEL PERU S.A.,HUÁNUCO,BARRA24,855,2023-11-05 08:00:00,2023-11-05 16:00:00,"POA Retrofit de IN-1272 e IN-1254, (R0093435)",5.0,F/S,SI,MANTENIMIENTO PREVENTIVO
9413,9414,C017302023053012242006A,RED DE ENERGIA DEL PERU S.A.,HUÁNUCO,SSEE,1730,2023-09-02 00:00:00,2023-09-02 16:00:00,"MP 1A TERMOGRAFIA, (R0096276)",0.0,E/S,NO,MANTENIMIENTO PREVENTIVO
9416,9417,C176482023053012242006A,RED DE ENERGIA DEL PERU S.A.,HUANZA - ORCOTUNA,L-2116,17648,2023-09-17 00:00:00,2023-09-17 17:00:00,POA L2116 Corrección de DMS. CORTE CONTINUO. (R0093244),0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
9418,9419,C136792023053012249951A,RED DE ENERGIA DEL PERU S.A.,HUANZA-CARABAYLLO,L-2110,13679,2024-05-05 08:00:00,2024-05-05 16:00:00,"MP 3A LIMPIEZA ENGOMADOS, (OML10028)",0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
9420,9421,C008112023053012242006A,RED DE ENERGIA DEL PERU S.A.,HUAYUCACHI,BARRA220,811,2023-08-02 00:00:00,2023-08-02 16:00:00,"MP 1A TERMOGRAFIA, (R0096277)",0.0,E/S,NO,MANTENIMIENTO PREVENTIVO
9422,9423,C086872023053012242006A,RED DE ENERGIA DEL PERU S.A.,HUAYUCACHI,T8-261,8687,2023-07-09 07:00:00,2023-07-09 17:00:00,POA Mantto de OLTC T08 Huayucachi. RPOSICIÓN DIARIA (R0084640),0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
9423,9424,C004252023053012246722A,RED DE ENERGIA DEL PERU S.A.,ICA,BARRA A 220,425,2024-01-29 08:00:00,2024-01-29 16:00:00,"MP 3A SILICONADO AISLAMIENTO VyT, (OMS10091)",0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
9424,9425,C169322023053012246722A,RED DE ENERGIA DEL PERU S.A.,ICA,BARRA A 60 kV,16932,2024-01-22 08:00:00,2024-01-22 16:00:00,"MP 3A SILICONADO AISLAMIENTO VyT, (OMS10081)",0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
9425,9426,C127352023053012246722A,RED DE ENERGIA DEL PERU S.A.,ICA,BARRA B 220,12735,2024-01-30 08:00:00,2024-01-30 16:00:00,"MP 3A SILICONADO AISLAMIENTO VyT, (OMS10092)",0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
9426,9427,C169332023053012246722A,RED DE ENERGIA DEL PERU S.A.,ICA,BARRA B 60 kV,16933,2024-01-23 08:00:00,2024-01-23 16:00:00,"MP 3A SILICONADO AISLAMIENTO VyT, (OMS10082)",0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
9427,9428,C009252023053012241737A,RED DE ENERGIA DEL PERU S.A.,ICA,CL-2209,925,2024-01-22 08:00:00,2024-01-22 16:00:00,"MP 3A SILICONADO AISLAMIENTO VyT, (OMS10096)",0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
9430,9431,C009262023053012243210A,RED DE ENERGIA DEL PERU S.A.,ICA,CL-2211,926,2024-01-21 08:00:00,2024-01-21 16:00:00,"MP 3A SILICONADO AISLAMIENTO VyT, (OMS10097)",0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
9431,9432,C010912023053012248980A,RED DE ENERGIA DEL PERU S.A.,ICA,CL-6621,1091,2024-01-20 08:00:00,2024-01-20 16:00:00,MP 3A SILICONADO AISLAMIENTO VyT. ACTUAL CELDA CL-6616. (OMS10086),0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
9432,9433,C004282023053012248980A,RED DE ENERGIA DEL PERU S.A.,ICA,CL-6623,428,2024-01-25 08:00:00,2024-01-25 16:00:00,"MP 3A SILICONADO AISLAMIENTO VyT, (OMS10087)",0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
9433,9434,C009272023053012248980A,RED DE ENERGIA DEL PERU S.A.,ICA,CL-6624,927,2024-01-28 08:00:00,2024-01-28 16:00:00,"MP 3A SILICONADO AISLAMIENTO VyT, (OMS10088)",10.0,F/S,SI,MANTENIMIENTO PREVENTIVO
9434,9435,C127422023053012241453A,RED DE ENERGIA DEL PERU S.A.,ICA,CL-ACOPLA,12742,2024-01-29 08:00:00,2024-01-29 16:00:00,"MP 3A SILICONADO AISLAMIENTO VyT, (OMS10090)",0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
9435,9436,C169352023053012241453A,RED DE ENERGIA DEL PERU S.A.,ICA,CL-ACOPLE,16935,2024-01-22 08:00:00,2024-01-22 16:00:00,"MP 3A SILICONADO AISLAMIENTO VyT, (OMS10080)",0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
9436,9437,C169372023053012241453A,RED DE ENERGIA DEL PERU S.A.,ICA,CL-T112-261,16937,2024-01-23 08:00:00,2024-01-23 16:00:00,"MP 3A SILICONADO AISLAMIENTO VyT, (OMS10083)",0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
9437,9438,C169402023053012247223A,RED DE ENERGIA DEL PERU S.A.,ICA,CL-T112-261,16940,2024-01-23 08:00:00,2024-01-23 16:00:00,"MP 3A SILICONADO AISLAMIENTO VyT, (OMS10093)",0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
9439,9440,C004292023053012242238A,RED DE ENERGIA DEL PERU S.A.,ICA,CL-T5_220,429,2024-01-24 08:00:00,2024-01-24 16:00:00,"MP 3A SILICONADO AISLAMIENTO VyT, (OMS10094)",0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
9441,9442,C127432023053012245908A,RED DE ENERGIA DEL PERU S.A.,ICA,CL-T59_220,12743,2024-01-31 08:00:00,2024-01-31 16:00:00,"MP 3A SILICONADO AISLAMIENTO VyT, (OMS10095)",0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
9443,9444,C164722023053012242006A,RED DE ENERGIA DEL PERU S.A.,ICA,SS.EE.,16472,2023-08-02 00:00:00,2023-08-02 16:00:00,"MP 1A TERMOGRAFIA C/B CELDA, (R0096281)",0.0,E/S,NO,MANTENIMIENTO PREVENTIVO
9444,9445,C169382023053012248008A,RED DE ENERGIA DEL PERU S.A.,ICA,T112-261,16938,2024-01-23 08:00:00,2024-01-23 16:00:00,"MP 3A SILICONADO AISLAMIENTO VyT, (OMS10098)",0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
9445,9446,C060252023053012248008A,RED DE ENERGIA DEL PERU S.A.,ICA,T5-261,6025,2024-01-24 08:00:00,2024-01-24 16:00:00,"MP 3A SILICONADO AISLAMIENTO VyT, (OMS10099)",0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
9446,9447,C114482023053012248008A,RED DE ENERGIA DEL PERU S.A.,ICA,T59-261,11448,2024-01-31 08:00:00,2024-01-31 16:00:00,"MP 3A SILICONADO AISLAMIENTO VyT, (OMS10100)",0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
9487,9488,C222892023053012241266A,RED DE ENERGIA DEL PERU S.A.,ICA - DERIVACION,L-2211 (proyecto),22289,2024-04-13 08:00:00,2024-04-13 16:00:00,"MP 30M SILICONADO AISLADORES VyT, (OML10040)",0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
9492,9493,C007442023053012242006A,RED DE ENERGIA DEL PERU S.A.,ICA - INDEPENDENCIA,L-2209,744,2023-09-15 08:00:00,2023-09-15 16:00:00,"MP 30M SILICONADO AISL VYT, (R0096962)",0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
9495,9496,C007452023053012242006A,RED DE ENERGIA DEL PERU S.A.,ICA - MARCONA,L-2211,745,2023-10-09 08:00:00,2023-10-09 16:00:00,A SOLICITUD DE ENGIE.INDISPONIBLE POR SEGURIDAD EN TRABAJOS DE REFORZAMIENTO DE TORRE DE L-2312.,0.0,F/S,NO,OTROS
9497,9498,C125902023053012242006A,RED DE ENERGIA DEL PERU S.A.,ICA A,SSEE,12590,2023-08-02 00:00:00,2023-08-02 16:00:00,"MP 1A TERMOGRAFIA C/B CELDA, (R0096280)",0.0,E/S,NO,MANTENIMIENTO PREVENTIVO
9506,9507,C009242023053012242006A,RED DE ENERGIA DEL PERU S.A.,INDEPENDENCIA,ACOP220,924,2024-05-25 00:00:00,2024-05-25 18:00:00,"PE-AMP21: PRUEBAS DE PROTECCION DE LA NUEVA LINEA TERCER CIRCUITO INDEPENDENCIA-CHILCA, SE REALIZARÁN DISPAROS ACTIVOS AL ACOPLE 220KV POR LO QUE  LA BARRA ""A"" QUEDARA DESENERGIZADA.(SE REQUIERE PASAR TODAS LAS LINEAS DE 220KV A LA BARRA ""B"")",0.0,F/S,NO,OTROS
9509,9510,C004332023053012246752A,RED DE ENERGIA DEL PERU S.A.,INDEPENDENCIA,BARRA10,433,2024-02-25 08:00:00,2024-02-25 16:00:00,"MP 6A Protec y Control SPAT, (OMC11209)",2.0,F/S,SI,MANTENIMIENTO PREVENTIVO
9518,9519,C004342023053012242006A,RED DE ENERGIA DEL PERU S.A.,INDEPENDENCIA,BARRA-A 220,434,2024-05-25 00:00:00,2024-05-25 18:00:00,"PE-AMP21:PRUEBAS DE PROTECCION DE LA NUEVA LINEA TERCER CIRCUITO INDEPENDENCIA-CHILCA, SE REALIZARÁN DISPAROS ACTIVOS AL ACOPLE 220kV POR LO QUE  LA BARRA ""A"" QUEDARA DESENERGIZADA. (SE REQUIERE PASAR TODAS LAS LINEAS DE 220KV A LA BARRA ""B"")",0.0,F/S,NO,OTROS
9520,9521,C009232023053012241696A,RED DE ENERGIA DEL PERU S.A.,INDEPENDENCIA,BARRA-B 220,923,2024-03-20 08:00:00,2024-03-20 16:00:00,"MP 3A SILICONADO AISLAMIENTO VyT, (OMS10108)",0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
9524,9525,C004392023053012245496A,RED DE ENERGIA DEL PERU S.A.,INDEPENDENCIA,BARRA 10,439,2024-02-25 08:00:00,2024-02-25 16:00:00,"MP 3A LUBRICACION SECCIONADORES, (OMS10124)",2.0,F/S,SI,MANTENIMIENTO PREVENTIVO
9531,9532,C173692023053012249009A,RED DE ENERGIA DEL PERU S.A.,INDEPENDENCIA,CL-2132,17369,2024-03-28 08:00:00,2024-03-28 16:00:00,"MP 3A LUBRICACION SECCIONADORES, (OMS10145)",0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
9532,9533,C004412023053012245780A,RED DE ENERGIA DEL PERU S.A.,INDEPENDENCIA,CL-2207,441,2024-03-29 08:00:00,2024-03-29 16:00:00,"MP 3A SILICONADO AISLAMIENTO VyT, (OMS10113)",0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
9535,9536,C004422023053012245780A,RED DE ENERGIA DEL PERU S.A.,INDEPENDENCIA,CL-2208,442,2024-03-17 08:00:00,2024-03-17 16:00:00,"MP 3A LAVADO AISLAMIENTO VyT, (OMS10122)",0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
9537,9538,C004432023053012244024A,RED DE ENERGIA DEL PERU S.A.,INDEPENDENCIA,CL-2209,443,2024-06-03 08:00:00,2024-06-03 16:00:00,"MP 3A LUBRICACION SECCIONADORES, (OMS10146)",0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
9539,9540,C004452023053012249794A,RED DE ENERGIA DEL PERU S.A.,INDEPENDENCIA,CL-2231,445,2024-04-14 08:00:00,2024-04-14 16:00:00,"MP 3A SILICONADO AISLAMIENTO VyT, (OMS10114)",0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
9546,9547,C004462023053012242135A,RED DE ENERGIA DEL PERU S.A.,INDEPENDENCIA,CL-6603,446,2024-03-29 08:00:00,2024-03-29 16:00:00,"MP 3A LUBRICACION SECCIONADORES, (OMS10132)",0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
9553,9554,C004472023053012244809A,RED DE ENERGIA DEL PERU S.A.,INDEPENDENCIA,CL-6604,447,2024-03-31 06:00:00,2024-03-31 09:00:00,RETIRO DE BY PASS DE SECCIONADOR MONTADO (R0065716),0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
9554,9555,C004482023053012244809A,RED DE ENERGIA DEL PERU S.A.,INDEPENDENCIA,CL-6605,448,2024-03-31 09:00:00,2024-03-31 17:00:00,"MP 3A LUBRICACION SECCIONADORES, (OMS10134)",10.0,F/S,SI,MANTENIMIENTO PREVENTIVO
9555,9556,C127842023053012246281A,RED DE ENERGIA DEL PERU S.A.,INDEPENDENCIA,CL-6606,12784,2024-04-07 08:00:00,2024-04-07 16:00:00,"MP 3A LUBRICACION SECCIONADORES, (OMS10135)",10.0,F/S,SI,MANTENIMIENTO PREVENTIVO
9557,9558,C127852023053012242872A,RED DE ENERGIA DEL PERU S.A.,INDEPENDENCIA,CL-6607,12785,2024-04-02 08:00:00,2024-04-02 16:00:00,"MP 3A SILICONADO AISLAMIENTO VyT, (OMS10105)",0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
9559,9560,C132152023053012245620A,RED DE ENERGIA DEL PERU S.A.,INDEPENDENCIA,CL-6608,13215,2024-04-03 08:00:00,2024-04-03 16:00:00,"MP 3A LUBRICACION SECCIONADORES, (OMS10137)",0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
9560,9561,C128602023053012243052A,RED DE ENERGIA DEL PERU S.A.,INDEPENDENCIA,CL-ACOPLA 60,12860,2024-03-18 08:00:00,2024-03-18 16:00:00,"MP 3A LUBRICACION SECCIONADORES, (OMS10128)",0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
9562,9563,C004382023053012248822A,RED DE ENERGIA DEL PERU S.A.,INDEPENDENCIA,CL-R2,438,2024-03-21 08:00:00,2024-03-21 16:00:00,"MP 3A SILICONADO AISLAMIENTO VyT, (OMS10109)",0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
9566,9567,C106772023053012244791A,RED DE ENERGIA DEL PERU S.A.,INDEPENDENCIA,CL-T3_220,10677,2024-03-16 08:00:00,2024-03-16 16:00:00,"MP 3A SILICONADO AISLAMIENTO VyT, (OMS10110)",0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
9573,9574,C106782023053012247773A,RED DE ENERGIA DEL PERU S.A.,INDEPENDENCIA,CL-T4_220,10678,2024-03-17 08:00:00,2024-03-17 16:00:00,"MP 3A SILICONADO AISLAMIENTO VyT, (OMS10111)",0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
9575,9576,C130282023053012245309A,RED DE ENERGIA DEL PERU S.A.,INDEPENDENCIA,CL-1000,13028,2024-02-25 08:00:00,2024-02-25 16:00:00,"MP 3A LUBRICACION SECCIONADORES, (OMS10126)",1.0,F/S,SI,MANTENIMIENTO PREVENTIVO
9577,9578,C092262023053012246640A,RED DE ENERGIA DEL PERU S.A.,INDEPENDENCIA,CL-1001,9226,2024-02-25 08:00:00,2024-02-25 16:00:00,"MP 3A LUBRICACION SECCIONADORES, (OMS10127)",1.0,F/S,SI,MANTENIMIENTO PREVENTIVO
9578,9579,C092272023053012245309A,RED DE ENERGIA DEL PERU S.A.,INDEPENDENCIA,CL-1002,9227,2024-02-25 08:00:00,2024-02-25 16:00:00,"MP 12A Mant. Electromecanico, (OMC10357)",0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
9580,9581,C130262023053012249387A,RED DE ENERGIA DEL PERU S.A.,INDEPENDENCIA,CL-CS,13026,2024-02-25 08:00:00,2024-02-25 16:00:00,"MP 12A Mant. Electromecanico, (OMC10351)",0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
9581,9582,C004542023053012242081A,RED DE ENERGIA DEL PERU S.A.,INDEPENDENCIA,R-2,454,2024-03-21 08:00:00,2024-03-21 16:00:00,"MP 3A SILICONADO AISLAMIENTO VyT, (OMS10115)",0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
9583,9584,C004552023053012242006A,RED DE ENERGIA DEL PERU S.A.,INDEPENDENCIA,SSEE,455,2023-08-02 00:00:00,2023-08-02 16:00:00,"MP 1A TERMOGRAFIA C/B CELDA, (R0096282)",0.0,E/S,NO,MANTENIMIENTO PREVENTIVO
9585,9586,C060292023053012245776A,RED DE ENERGIA DEL PERU S.A.,INDEPENDENCIA,T3-261,6029,2024-06-09 08:00:00,2024-06-09 16:00:00,"MP 6A Protec y Control SPAT, (OMC11229)",0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
9587,9588,C062122023053012249323A,RED DE ENERGIA DEL PERU S.A.,INDEPENDENCIA,T4-261,6212,2024-06-23 08:00:00,2024-06-23 16:00:00,"MP 6A Protec y Control SPAT, (OMC11230)",0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
9625,9626,C115822023053012243835A,RED DE ENERGIA DEL PERU S.A.,INDEPENDENCIA - DESIERTO,L-2208,11582,2024-06-30 00:00:00,2024-07-01 00:00:00,"POA Cambio de conductor T01-T130, (R0097992)",0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
9647,9648,C064562023053012242006A,RED DE ENERGIA DEL PERU S.A.,JULIACA,T51-161,6456,2023-07-22 00:00:00,2023-07-22 17:00:00,"POA_MANTENIMIENTO MAYOR T51, OPERA EL T52. CORTE CONTINUO. R0090559",0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
9657,9658,C198992023053012241829A,RED DE ENERGIA DEL PERU S.A.,LA NIÑA - FELAM,L-2164,19899,2024-06-13 08:00:00,2024-06-13 16:00:00,MP 3A SILICONADO LT. OMX30007,0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
9665,9666,C198982023053012242006A,RED DE ENERGIA DEL PERU S.A.,LA NIÑA - PIURA OESTE,L-2162,19898,2024-06-10 08:00:00,2024-06-10 16:00:00,MP 3A SILICONADO LT. OMX30006. SUPEDITADO AL INGRESO DE COGENERACION DE PMRT TALARA.,0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
9667,9668,C141952023053012244312A,RED DE ENERGIA DEL PERU S.A.,LOMERA - ZAPALLAL,L-2117,14195,2024-03-08 08:00:00,2024-03-08 16:00:00,"MP 30M SILICONADO AISLADORES VyT, (OML10030)",0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
9668,9669,C008332023053012241610A,RED DE ENERGIA DEL PERU S.A.,MARCONA,BARRA- A 220,833,2024-05-05 07:00:00,2024-05-05 17:00:00,MP 6M LIMPIEZA AISLAMIENTO VYT OMS0712,0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
9669,9670,C119152023053012243082A,RED DE ENERGIA DEL PERU S.A.,MARCONA,BARRA-B 220,11915,2024-05-06 07:00:00,2024-05-06 17:00:00,MP 6M LIMPIEZA AISLAMIENTO VYT OMS0718,0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
9670,9671,C008352023053012243082A,RED DE ENERGIA DEL PERU S.A.,MARCONA,ACOP-220,835,2024-05-05 07:00:00,2024-05-05 17:00:00,MP 6M LIMPIEZA AISLAMIENTO VYT OMS0705,0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
9672,9673,C223552023053012242006A,RED DE ENERGIA DEL PERU S.A.,MARCONA,CL-2312,22355,2023-07-21 07:00:00,2023-07-21 18:00:00,PE-NAZC: PRUEBA END TO END  A LA CELDA DE LA LÍNEA L-2315 CAHUACHI - MARCONA EN MARCONA,0.0,F/S,NO,OTROS
9673,9674,C008282023053012243082A,RED DE ENERGIA DEL PERU S.A.,MARCONA,CL-6627,828,2024-05-03 08:00:00,2024-05-03 16:00:00,MP 3A SILICONADO VYT OMS0784,0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
9674,9675,C008292023053012248852A,RED DE ENERGIA DEL PERU S.A.,MARCONA,CL-6628,829,2024-05-04 08:00:00,2024-05-04 16:00:00,MP 3A SILICONADO VYT OMS0789,0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
9675,9676,C008302023053012248852A,RED DE ENERGIA DEL PERU S.A.,MARCONA,CL-6629,830,2024-05-11 08:00:00,2024-05-11 16:00:00,MP 3A SILICONADO VYT OMS0794,15.0,F/S,SI,MANTENIMIENTO PREVENTIVO
9676,9677,C008312023053012248852A,RED DE ENERGIA DEL PERU S.A.,MARCONA,CL-6630,831,2024-05-12 08:00:00,2024-05-12 16:00:00,MP 3A SILICONADO VYT OMS0799,30.0,F/S,SI,MANTENIMIENTO PREVENTIVO
9677,9678,C018332023053012245623A,RED DE ENERGIA DEL PERU S.A.,MARCONA,CL-T6_220,1833,2024-05-02 08:00:00,2024-05-02 16:00:00,MP 6M LIMPIEZA AISLAMIENTO VYT OMS0722,0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
9678,9679,C137392023053012245623A,RED DE ENERGIA DEL PERU S.A.,MARCONA,CL-T62_220,13739,2024-05-01 08:00:00,2024-05-01 16:00:00,MP 6M LIMPIEZA AISLAMIENTO VYT OMS0730,0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
9679,9680,C089412023053012245623A,RED DE ENERGIA DEL PERU S.A.,MARCONA,T62-261,8941,2024-05-01 08:00:00,2024-05-01 16:00:00,MP 6M LIMPIEZA AISLAMIENTO VYT OMS0751,0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
9680,9681,C060212023053012245623A,RED DE ENERGIA DEL PERU S.A.,MARCONA,T6-261,6021,2024-05-02 08:00:00,2024-05-02 16:00:00,MP 6M LIMPIEZA AISLAMIENTO VYT OMS0745,0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
9681,9682,C115312023053012247096A,RED DE ENERGIA DEL PERU S.A.,MARCONA - MINA,L-6629,11531,2024-05-11 08:00:00,2024-05-11 16:00:00,MP 2A LIMPIEZA AISLADORES VYT OMS3175,15.0,F/S,SI,MANTENIMIENTO PREVENTIVO
9684,9685,C007682023053012249724A,RED DE ENERGIA DEL PERU S.A.,MARCONA - SAN NICOLÁS,L-6627,768,2024-05-03 08:00:00,2024-05-03 16:00:00,MP 1A LIMPIEZA AISLADORES VYT OMS3165,0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
9688,9689,C007672023053012248079A,RED DE ENERGIA DEL PERU S.A.,MARCONA - SAN NICOLÁS,L-6628,767,2024-05-04 08:00:00,2024-05-04 16:00:00,MP 1A LIMPIEZA AISLADORES VYT OMS3172,0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
9690,9691,C186892023053012242110A,RED DE ENERGIA DEL PERU S.A.,MEDIO MUNDO - HUACHO,L-2213_proyecto,18689,2024-04-14 08:00:00,2024-04-14 16:00:00,MP 3A SILICONADO LT. OMX30008,0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
9693,9694,C186882023053012242006A,RED DE ENERGIA DEL PERU S.A.,MEDIO MUNDO - HUACHO,L-2279_proyecto,18688,2024-02-11 08:00:00,2024-02-11 16:00:00,MP 3A SILICONADO LT. OMX30016,0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
9695,9696,C116422023053012247216A,RED DE ENERGIA DEL PERU S.A.,MOLLENDO,BARRA-138kV,11642,2023-10-15 08:00:00,2023-10-15 18:00:00,POA CAMBIO DE SECCIONADOR. TRABAJOS CON TENSIÓN TCT R0084716,0.0,E/S,NO,MANTENIMIENTO PREVENTIVO
9696,9697,C019872023053012247880A,RED DE ENERGIA DEL PERU S.A.,MOLLENDO,CL1030,1987,2024-04-07 08:00:00,2024-04-07 16:00:00,MANTO CORRECTIVO,10.0,F/S,SI,MANTENIMIENTO PREVENTIVO
